Family,Genus,Species (I.e. Genus + specific epithet),Pollination Mode,Resource,Notes
,,Melilotus albus,insect,ecoflora
,,Melilotus altissimus,insect,ecoflora
,,Melilotus officinalis,insect,ecoflora
,,Melittis melissophyllum,insect,ecoflora
,,Melittis melissophyllum,insect,ecoflora
,,Mentha aquatica,insect,ecoflora
,,Mentha arvensis,insect,ecoflora
,,Mentha pulegium,insect,ecoflora
,,Mentha spicata,insect,ecoflora
,,Mentha suaveolens,insect,ecoflora
,,Menyanthes trifoliata,insect,ecoflora
,,Mercurialis annua,wind,ecoflora
,,Mercurialis perennis,insect,ecoflora
,,Mercurialis perennis,wind,ecoflora
,,Mertensia maritima,self,ecoflora
,,Meum athamanticum,insect,ecoflora
,,Mibora minima,wind,ecoflora
,,Milium effusum,wind,ecoflora
,,Mimetes hartogii,animal,PPE
,,Mimetes hirta,animal,PPE
,,Mimulus guttatus,insect,ecoflora
,,Mimulus luteus,insect,ecoflora
,,Mimulus moschatus,insect,ecoflora
,,Minuartia rubella,self,ecoflora
,,Minuartia sedoides,insect,ecoflora
,,Minuartia stricta,self,ecoflora
,,Minuartia verna,insect,ecoflora
,,Mirabilis froebelii,animal,PPE
,,Misopates orontium,insect,ecoflora
,,Moehringia trinervia,insect,ecoflora
,,Moenchia erecta,insect,ecoflora
,,Molinia caerulea,wind,ecoflora
,,Moneses uniflora,insect,ecoflora
,,Monotropa hypopitys,insect,ecoflora
,,Montia fontana,self,ecoflora
,,Morus alba,wind,Polleninfo.org
,,Morus nigra,wind,Polleninfo.org
,,Muscari comosum,animal,PPE
,,Muscari neglectum,insect,ecoflora
,,Mycelis muralis,insect,ecoflora
,,Myosotis alpestris,insect,ecoflora
,,Myosotis arvensis,insect,ecoflora
,,Myosotis discolor,insect,ecoflora
,,Myosotis laxa,insect,ecoflora
,,Myosotis ramosissima,insect,ecoflora
,,Myosotis scorpioides,insect,ecoflora
,,Myosotis secunda,insect,ecoflora
,,Myosotis stolonifera,insect,ecoflora
,,Myosotis sylvatica,insect,ecoflora
,,Myosotis sylvatica,self,ecoflora
,,Myosoton aquaticum,insect,ecoflora
,,Myosurus minimus,insect,ecoflora
,,Myrica gale,wind,ecoflora
,,Myriophyllum alterniflorum,wind,ecoflora
,,Myriophyllum alterniflorum,wind,ecoflora
,,Myriophyllum spicatum,wind,ecoflora
,,Myriophyllum spicatum,wind,ecoflora
,,Myriophyllum verticillatum,water,ecoflora
,,Myriophyllum verticillatum,wind,ecoflora
,,Myriophyllum verticillatum,wind,ecoflora
,,Myrrhis odorata,insect,ecoflora
,,Najas flexilis,water,ecoflora
,,Najas marina,water,ecoflora
,,Narcissus Poeticus,animal,PPE
,,Narcissus pseudonarcissus,insect,ecoflora
,,Nardus stricta,wind,ecoflora
,,Narthecium ossifragum,insect,ecoflora
,,Narthecium ossifragum,self,ecoflora
,,Neotinea maculata,insect,ecoflora
,,Neottia nidus-avis,insect,ecoflora
,,Nepeta cataria,insect,ecoflora
,,Nuphar lutea,insect,ecoflora
,,Nuphar pumila,insect,ecoflora
,,Nymphaea alba,insect,ecoflora
,,Nymphoides peltata,insect,ecoflora
,,Oberonia thwaitesii,animal,PPE
,,Odontites vernus,insect,ecoflora
,,Oenanthe aquatica,insect,ecoflora
,,Oenanthe crocata,insect,ecoflora
,,Oenanthe fistulosa,insect,ecoflora
,,Oenanthe fluviatilis,insect,ecoflora
,,Oenanthe lachenalii,insect,ecoflora
,,Oenanthe pimpinelloides,insect,ecoflora
,,Oenanthe silaifolia,insect,ecoflora
,,Oenothera biennis,insect,ecoflora
,,Oenothera cambrica,insect,ecoflora
,,Oenothera glazioviana,insect,ecoflora
,,Oenothera stricta,insect,ecoflora
,,Olea europaea,wind,Polleninfo.org
,,Onobrychis viciifolia,insect,ecoflora
,,Ononis reclinata,insect,ecoflora
,,Ononis repens,insect,ecoflora
,,Ononis spinosa,insect,ecoflora
,,Onopordum acanthium,insect,ecoflora
,,Ophrys apifera,insect,ecoflora
,,Ophrys apifera,self,ecoflora
,,Ophrys fuciflora,insect,ecoflora
,,Ophrys insectifera,insect,ecoflora
,,Ophrys sphegodes,insect,ecoflora
,,Opuntia monacantha,animal,PPE
,,Orchis mascula,insect,ecoflora
,,Orchis militaris,insect,ecoflora
,,Orchis morio,insect,ecoflora
,,Orchis purpurea,insect,ecoflora
,,Orchis simia,insect,ecoflora
,,Orchis ustulata,insect,ecoflora
,,Origanum vulgare,insect,ecoflora
,,Orlaya grandiflora,animal,PPE
,,Ornithogalum angustifolium,insect,ecoflora
,,Ornithogalum pyrenaicum,insect,ecoflora
,,Ornithopus perpusillus,self,ecoflora
,,Orobanche alba,insect,ecoflora
,,Orobanche artemisiae-campestris,insect,ecoflora,
,,Orobanche caryophyllacea,insect,ecoflora,
,,Orobanche elatior,insect,ecoflora,
,,Orobanche hederae,insect,ecoflora,
,,Orobanche minor,insect,ecoflora,
,,Orobanche purpurea,self,ecoflora,
,,Orobanche rapum-genistae,insect,ecoflora,
,,Orobanche reticulata,insect,ecoflora,
,,Orobanche reticulata,insect,ecoflora,
,,Orthilia secunda,insect,ecoflora,
,,Orthocarpus pusillus,animal,PPE,
,,Osmanthus fragrans,animal,PPE,insect
,,Oxalis acetosella,insect,ecoflora,
,,Oxalis acetosella,self,ecoflora,
,,Oxalis articulata,insect,ecoflora,
,,Oxalis corniculata,self,ecoflora,
,,Oxalis pes-caprae,insect,ecoflora
,,Oxalis stricta,self,ecoflora
,,Oxyria digyna,wind,ecoflora
,,Oxytropis campestris,insect,ecoflora
,,Oxytropis halleri,insect,ecoflora
,,Pachylobus caespitous,animal,PPE
,,Papaver argemone,insect,ecoflora
,,Papaver dubium,insect,ecoflora
,,Papaver dubium,self,ecoflora
,,Papaver hybridum,self,ecoflora
,,Papaver rhoeas,insect,ecoflora
,,Parapholis incurva,wind,ecoflora
,,Parapholis strigosa,wind,ecoflora
,,Parentucellia viscosa,insect,ecoflora
,,Parietaria judaica,wind,Polleninfo.org
,,Paris quadrifolia,insect,ecoflora
,,Parnassia palustris,insect,ecoflora,
,,Pastinaca sativa,insect,ecoflora,
,,Pedicularis lapponica,animal,PPE,
,,Pedicularis palustris,insect,ecoflora,
,,Pedicularis sceptrum-carolinum,animal,PPE,
,,Pedicularis sylvatica,insect,ecoflora,
,,Peniocereus greggii,animal,PnP,insect
,,Pentaglottis sempervirens,insect,ecoflora,
,,Persicaria amphibia,insect,ecoflora,
,,Persicaria amphibia,insect,ecoflora,
,,Persicaria bistorta,insect,ecoflora,
,,Persicaria hydropiper,self,ecoflora,
,,Persicaria lapathifolia,insect,ecoflora,
,,Persicaria maculosa,insect,ecoflora,
,,Persicaria vivipara,insect,ecoflora,
,,Petasites albus,insect,ecoflora,
,,Petasites fragrans,insect,ecoflora
,,Petasites hybridus,insect,ecoflora
,,Petrorhagia prolifera,insect,ecoflora
,,Petroselinum segetum,insect,ecoflora
,,Peucedanum officinale,insect,ecoflora
,,Peucedanum ostruthium,insect,ecoflora
,,Peucedanum palustre,insect,ecoflora
,,Phalaris arundinacea,wind,ecoflora
,,Phalaris paradoxa,wind,ecoflora
,,Phleum alpinum,wind,ecoflora
,,Phleum arenarium,wind,ecoflora
,,Phleum phleoides,wind,ecoflora
,,Phleum pratense,insect,ecoflora
,,Phleum pratense,wind,ecoflora
,,Phragmites australis,wind,ecoflora
,,Phyllodoce caerulea,insect,ecoflora
,,Physospermum cornubiense,insect,ecoflora
,,Phyteuma orbiculare,insect,ecoflora
,,Phyteuma spicatum,insect,ecoflora
,,Picris echioides,insect,ecoflora
,,Picris hieracioides,insect,ecoflora
,,Pilosella flagellaris,insect,ecoflora
,,Pilosella officinarum,insect,ecoflora
,,Pilosella peleteriana,insect,ecoflora
,,Pimpinella major,insect,ecoflora
,,Pimpinella saxifraga,insect,ecoflora
,,Pinguicula alpina,animal,PPE
,,Pinguicula grandiflora,insect,ecoflora
,,Pinguicula lusitanica,self,ecoflora
,,Pinguicula vulgaris,insect,ecoflora
,,Pinus pinaster,wind,ecoflora
,,Pinus sylvestris,wind,ecoflora
,,Plantago coronopus,wind,ecoflora
,,Plantago lanceolata,wind,ecoflora
,,Plantago major,wind,ecoflora
,,Plantago maritima,wind,ecoflora
,,Plantago media,insect,ecoflora
,,Plantanthera bifolia,animal,PPE
,,Plantanthera chlorantha,animal,PPE
,,Platanthera bifolia,insect,ecoflora
,,Platanthera chlorantha,insect,ecoflora
,,Platanus acerifolia,wind,Polleninfo.org
,,Platanus occidentalis,wind,Polleninfo.org
,,Platanus orientalis,wind,Polleninfo.org
,,Poa alpina,wind,ecoflora
,,Poa angustifolia,wind,ecoflora
,,Poa annua,wind,ecoflora
,,Poa bulbosa,wind,ecoflora
,,Poa chaixii,wind,ecoflora
,,Poa compressa,wind,ecoflora
,,Poa flexuosa,wind,ecoflora
,,Poa glauca,wind,ecoflora
,,Poa humilis,wind,ecoflora
,,Poa infirma,wind,ecoflora
,,Poa nemoralis,wind,ecoflora
,,Poa palustris,wind,ecoflora
,,Poa pratensis,wind,ecoflora
,,Poa trivialis,wind,ecoflora
,,Poa x,none,ecoflora
,,Polemonium caeruleum,insect,ecoflora
,,Polygala amarella,insect,ecoflora
,,Polygala calcarea,insect,ecoflora
,,Polygala comosa,animal,PPE
,,Polygala serpyllifolia,insect,ecoflora
,,Polygala vulgaris,insect,ecoflora
,,Polygonatum multiflorum,insect,ecoflora
,,Polygonatum odoratum,insect,ecoflora
,,Polygonatum odoratum,self,ecoflora
,,Polygonatum verticillatum,insect,ecoflora
,,Polygonum aviculare,self,ecoflora
,,Polygonum viviparum,animal,PPE
,,Polypogon monspeliensis,wind,ecoflora
,,Populus nigra,wind,ecoflora
,,Populus tremula,wind,ecoflora
,,Populus x,wind,ecoflora
,,Portulaca oleracea,insect,ecoflora
,,Portulaca oleracea,wind,ecoflora
,,Potamogeton acutifolius,wind,ecoflora
,,Potamogeton alpinus,wind,ecoflora
,,Potamogeton berchtoldii,wind,ecoflora
,,Potamogeton coloratus,wind,ecoflora
,,Potamogeton compressus,wind,ecoflora
,,Potamogeton crispus,wind,ecoflora
,,Potamogeton epihydrus,wind,ecoflora
,,Potamogeton filiformis,water,ecoflora
,,Potamogeton friesii,wind,ecoflora
,,Potamogeton gramineus,wind,ecoflora
,,Potamogeton lucens,water,ecoflora
,,Potamogeton lucens,wind,ecoflora
,,Potamogeton lucens,wind,ecoflora
,,Potamogeton natans,wind,ecoflora
,,Potamogeton natans,wind,ecoflora
,,Potamogeton nodosus,wind,ecoflora
,,Potamogeton obtusifolius,wind,ecoflora
,,Potamogeton pectinatus,water,ecoflora
,,Potamogeton perfoliatus,wind,ecoflora
,,Potamogeton polygonifolius,wind,ecoflora
,,Potamogeton praelongus,wind,ecoflora
,,Potamogeton pusillus,wind,ecoflora
,,Potamogeton rutilus,wind,ecoflora
,,Potamogeton trichoides,wind,ecoflora
,,Potentilla anglica,insect,ecoflora
,,Potentilla anserina,insect,ecoflora
,,Potentilla argentea,insect,ecoflora
,,Potentilla crantzii,insect,ecoflora
,,Potentilla erecta,animal,PPE
,,Potentilla fruticosa,insect,ecoflora
,,Potentilla neumanniana,insect,ecoflora
,,Potentilla norvegica,insect,ecoflora
,,Potentilla palustris,insect,ecoflora
,,Potentilla palustris,insect,ecoflora
,,Potentilla reptans,insect,ecoflora
,,Potentilla rupestris,insect,ecoflora
,,Potentilla rupestris,self,ecoflora
,,Potentilla sterilis,insect,ecoflora
,,Primula elatior,insect,ecoflora
,,Primula farinosa,insect,ecoflora
,,Primula farinosa,insect,ecoflora
,,Primula scotica,insect,ecoflora
,,Primula scotica,self,ecoflora
,,Primula veris,insect,ecoflora
,,Primula vialii,animal,PPE
,,Primula vulgaris,insect,ecoflora
,,Prunella laciniata,insect,ecoflora
,,Prunella vulgaris,insect,ecoflora
,,Prunus avium,insect,ecoflora
,,Prunus domestica,insect,ecoflora
,,Prunus laurocerasus,insect,ecoflora
,,Prunus padus,insect,ecoflora
,,Prunus serotina,insect,ecoflora
,,Prunus spinosa,insect,ecoflora
,,Pseudofumaria lutea,insect,ecoflora
,,Pseudorchis albida,insect,ecoflora
,,Puccinellia distans,wind,ecoflora
,,Puccinellia fasciculata,wind,ecoflora
,,Puccinellia maritima,wind,ecoflora
,,Puccinellia rupestris,wind,ecoflora
,,Pulicaria dysenterica,insect,ecoflora
,,Pulicaria vulgaris,insect,ecoflora
,,Pulmonaria longifolia,insect,ecoflora
,,Pulmonaria officinalis,insect,ecoflora
,,Pulsatilla vulgaris,insect,ecoflora
,,Puya alpestris,animal,PPE
,,Pyrola media,insect,ecoflora
,,Pyrola minor,insect,ecoflora
,,Pyrola rotundifolia,insect,ecoflora
,,Pyrola rotundifolia,insect,ecoflora
,,Pyrus cordata,insect,ecoflora
,,Quercus cerris,wind,ecoflora
,,Quercus petraea,wind,ecoflora
,,Quercus robur,wind,ecoflora
,,Radiola linoides,self,ecoflora
,,Ranunculus acris,insect,ecoflora
,,Ranunculus aquatilis,insect,ecoflora
,,Ranunculus aquatilis,self,ecoflora
,,Ranunculus arvensis,insect,ecoflora
,,Ranunculus auricomus,insect,ecoflora
,,Ranunculus baudotii,insect,ecoflora
,,Ranunculus baudotii,self,ecoflora
,,Ranunculus bulbosus,insect,ecoflora
,,Ranunculus circinatus,insect,ecoflora
,,Ranunculus ficaria,insect,ecoflora
,,Ranunculus flammula,insect,ecoflora
,,Ranunculus fluitans,insect,ecoflora
,,Ranunculus hederaceus,insect,ecoflora
,,Ranunculus hederaceus,self,ecoflora
,,Ranunculus lingua,insect,ecoflora
,,Ranunculus muricatus,insect,ecoflora
,,Ranunculus omiophyllus,insect,ecoflora
,,Ranunculus omiophyllus,self,ecoflora
,,Ranunculus ophioglossifolius,insect,ecoflora
,,Ranunculus parviflorus,insect,ecoflora
,,Ranunculus peltatus,insect,ecoflora
,,Ranunculus peltatus,insect,ecoflora
,,Ranunculus penicillatus,insect,ecoflora
,,Ranunculus repens,insect,ecoflora
,,Ranunculus reptans,insect,ecoflora
,,Ranunculus sardous,insect,ecoflora
,,Ranunculus sceleratus,insect,ecoflora
,,Ranunculus trichophyllus,insect,ecoflora
,,Ranunculus trichophyllus,self,ecoflora
,,Ranunculus tripartitus,insect,ecoflora
,,Raphanus raphanistrum,insect,ecoflora
,,Raphanus raphanistrum,insect,ecoflora
,,Reseda lutea,insect,ecoflora
,,Reseda luteola,insect,ecoflora
,,Reseda odorata,animal,PPE
,,Rhamnus cathartica,insect,ecoflora
,,Rhinanthus angustifolius,insect,ecoflora
,,Rhinanthus minor,insect,ecoflora
,,Rhododendron ponticum,insect,ecoflora
,,Rhododendron ponticum,wind,ecoflora
,,Rhynchospora alba,wind,ecoflora
,,Rhynchospora fusca,wind,ecoflora
,,Ribes alpinum,insect,ecoflora
,,Ribes nigrum,insect,ecoflora
,,Ribes nigrum,self,ecoflora
,,Ribes rubrum,insect,ecoflora
,,Ribes spicatum,insect,ecoflora
,,Ribes spicatum,insect,ecoflora
,,Ribes uva-crispa,insect,ecoflora
,,Robinia pseudoacacia,insect,ecoflora
,,Rorippa amphibia,insect,ecoflora
,,Rorippa islandica,insect,ecoflora
,,Rorippa microphylla,insect,ecoflora
,,Rorippa nasturtium-aquaticum,insect,ecoflora
,,Rorippa palustris,insect,ecoflora
,,Rorippa sylvestris,insect,ecoflora
,,Rosa agrestis,insect,ecoflora
,,Rosa arvensis,insect,ecoflora
,,Rosa caesia,insect,ecoflora
,,Rosa canina,insect,ecoflora
,,Rosa canina,self,ecoflora
,,Rosa micrantha,insect,ecoflora
,,Rosa mollis,insect,ecoflora
,,Rosa obtusifolia,insect,ecoflora
,,Rosa pimpinellifolia,insect,ecoflora
,,Rosa rubiginosa,insect,ecoflora
,,Rosa rugosa,insect,ecoflora
,,Rosa sherardii,insect,ecoflora
,,Rosa stylosa,insect,ecoflora
,,Rosa tomentosa,insect,ecoflora
,,Rubi fruticosi,animal,PPE
,,Rubia peregrina,insect,ecoflora
,,Rubus caesius,insect,ecoflora
,,Rubus chamaemorus,insect,ecoflora
,,Rubus fruticosus,insect,ecoflora
,,Rubus idaeus,animal,PPE
,,Rubus saxatilis,insect,ecoflora
,,Rudbeckia laciniata,insect,ecoflora
,,Rumex acetosa,insect,ecoflora
,,Rumex acetosa,wind,ecoflora
,,Rumex acetosella,wind,ecoflora
,,Rumex aquaticus,wind,ecoflora
,,Rumex conglomeratus,wind,ecoflora
,,Rumex crispus,wind,ecoflora
,,Rumex frutescens,wind,ecoflora
,,Rumex hydrolapathum,wind,ecoflora
,,Rumex hydrolapathum,wind,ecoflora
,,Rumex longifolius,wind,ecoflora
,,Rumex maritimus,wind,ecoflora
,,Rumex obtusifolius,wind,ecoflora
,,Rumex palustris,wind,ecoflora
,,Rumex patientia,wind,ecoflora
,,Rumex pseudoalpinus,wind,ecoflora
,,Rumex pulcher,wind,ecoflora
,,Rumex rupestris,wind,ecoflora
,,Rumex sanguineus,wind,ecoflora
,,Ruppia cirrhosa,water,ecoflora
,,Ruppia maritima,self,ecoflora
,,Ruppia maritima,water,ecoflora
,,Ruscus aculeatus,insect,ecoflora
,,Sagina apetala,insect,ecoflora
,,Sagina maritima,self,ecoflora
,,Sagina nivalis,self,ecoflora
,,Sagina nodosa,insect,ecoflora
,,Sagina procumbens,self,ecoflora
,,Sagina saginoides,insect,ecoflora
,,Sagina subulata,self,ecoflora
,,Sagina x,none,ecoflora
,,Sagittaria sagittifolia,insect,ecoflora
,,Salicornia dolichostachya,wind,ecoflora
,,Salicornia europaea,wind,Polleninfo.org
,,Salicornia fragilis,wind,ecoflora
,,Salicornia nitens,wind,ecoflora
,,Salicornia obscura,wind,ecoflora
,,Salicornia pusilla,wind,ecoflora
,,Salicornia ramosissima,wind,ecoflora
,,Salix alba,insect,ecoflora
,,Salix arbuscula,insect,ecoflora
,,Salix aurita,insect,ecoflora
,,Salix caprea,insect,ecoflora
,,Salix caprea,wind,ecoflora
,,Salix cinerea,insect,ecoflora
,,Salix cinerea,insect,ecoflora
,,Salix fragilis,insect,ecoflora
,,Salix herbacea,insect,ecoflora
,,Salix lanata,insect,ecoflora
,,Salix lapponum,insect,ecoflora
,,Salix myrsinifolia,insect,ecoflora
,,Salix myrsinites,insect,ecoflora
,,Salix pentandra,insect,ecoflora
,,Salix phylicifolia,insect,ecoflora
,,Salix purpurea,insect,ecoflora
,,Salix repens,insect,ecoflora
,,Salix reticulata,insect,ecoflora
,,Salix triandra,insect,ecoflora
,,Salix viminalis,insect,ecoflora
,,Salsola kali,wind,Polleninfo.org
,,Salvia glutinosa,animal,PPE
,,Salvia pratensis,animal,PPE
,,Salvia verbenaca,insect,ecoflora
,,Sambucus ebulus,wind,Polleninfo.org
,,Sambucus nigra,wind,Polleninfo.org
,,Sambucus racemosa,wind,Polleninfo.org
,,Samolus valerandi,self,ecoflora
,,Sanguisorba minor,wind,ecoflora
,,Sanguisorba officinalis,insect,ecoflora
,,Sanicula europaea,insect,ecoflora
,,Saponaria officinalis,insect,ecoflora
,,Sarracenia purpurea,insect,ecoflora
,,Sasa palmata,wind,ecoflora
,,Saussurea alpina,insect,ecoflora
,,Saxifraga aizoides,insect,ecoflora
,,Saxifraga cernua,none,ecoflora
,,Saxifraga cespitosa,insect,ecoflora
,,Saxifraga granulata,insect,ecoflora
,,Saxifraga hirculus,insect,ecoflora
,,Saxifraga hirsuta,insect,ecoflora
,,Saxifraga hypnoides,insect,ecoflora
,,Saxifraga nivalis,insect,ecoflora
,,Saxifraga oppositifolia,insect,ecoflora
,,Saxifraga rivularis,insect,ecoflora
,,Saxifraga rosacea,insect,ecoflora
,,Saxifraga spathularis,insect,ecoflora
,,Saxifraga stellaris,insect,ecoflora
,,Saxifraga tridactylites,self,ecoflora
,,Saxifraga x,none,ecoflora
,,Scabiosa columbaria,insect,ecoflora
,,Scandix pecten-veneris,insect,ecoflora
,,Scheuchzeria palustris,wind,ecoflora
,,Schoenoplectus lacustris,wind,ecoflora
,,Schoenoplectus triqueter,wind,ecoflora
,,Schoenus ferrugineus,wind,ecoflora
,,Schoenus nigricans,wind,ecoflora
,,Scilla autumnalis,insect,ecoflora
,,Scilla verna,insect,ecoflora
,,Scirpoides holoschoenus,wind,ecoflora
,,Scirpus sylvaticus,wind,ecoflora
,,Scleranthus annuus,insect,ecoflora
,,Scleranthus perennis,insect,ecoflora
,,Scorzonera humilis,insect,ecoflora
,,Scrophularia auriculata,insect,ecoflora
,,Scrophularia nodosa,insect,ecoflora
,,Scrophularia nodossa,animal,PPE
,,Scrophularia scorodonia,insect,ecoflora
,,Scrophularia umbrosa,insect,ecoflora
,,Scrophularia vernalis,insect,ecoflora
,,Scutellaria galericulata,animal,PPE
,,Scutellaria minor,insect,ecoflora
,,Securigera varia,insect,ecoflora
,,Sedum acre,insect,ecoflora
,,Sedum album,insect,ecoflora
,,Sedum anglicum,insect,ecoflora
,,Sedum forsterianum,insect,ecoflora
,,Sedum rosea,insect,ecoflora
,,Sedum rupestre,insect,ecoflora
,,Sedum spurium,insect,ecoflora
,,Sedum telephium,insect,ecoflora
,,Sedum villosum,insect,ecoflora
,,Selinum carvifolia,insect,ecoflora
,,Senecio aquaticus,insect,ecoflora
,,Senecio cambrensis,none,ecoflora
,,Senecio erucifolius,insect,ecoflora
,,Senecio fluviatilis,insect,ecoflora
,,Senecio jacobaea,insect,ecoflora
,,Senecio paludosus,insect,ecoflora
,,Senecio smithii,insect,ecoflora
,,Senecio squalidus,insect,ecoflora
,,Senecio sylvaticus,insect,ecoflora
,,Senecio vernalis,insect,ecoflora
,,Senecio viscosus,insect,ecoflora
,,Senecio vulgaris,self,ecoflora
,,Seriphidium maritimum,wind,ecoflora
,,Serratula tinctoria,insect,ecoflora
,,Seseli libanotis,insect,ecoflora
,,Sesleria caerulea,wind,ecoflora
,,Sherardia arvensis,insect,ecoflora
,,Sibbaldia procumbens,insect,ecoflora
,,Sibbaldia procumbens,insect,ecoflora
,,Silaum silaus,insect,ecoflora
,,Silene acaulis,insect,ecoflora
,,Silene conica,insect,ecoflora
,,Silene dioica,insect,ecoflora
,,Silene gallica,insect,ecoflora
,,Silene latifolia,insect,ecoflora
,,Silene noctiflora,insect,ecoflora
,,Silene nutans,insect,ecoflora
,,Silene otites,insect,ecoflora
,,Silene otites,wind,ecoflora
,,Silene vulgaris,insect,ecoflora
,,Simethis planifolia,insect,ecoflora
,,Sinapis alba,insect,ecoflora
,,Sinapis arvensis,insect,ecoflora
,,Sison amomum,insect,ecoflora
,,Sisymbrium officinale,insect,ecoflora
,,Sium latifolium,insect,ecoflora
,,Smyrnium olusatrum,insect,ecoflora
,,Solanum dulcamara,insect,ecoflora
,,Solanum nigrum,insect,ecoflora
,,Solanum sarachoides,insect,ecoflora
,,Solanum triflorum,insect,ecoflora
,,Solidago canadensis,insect,ecoflora
,,Solidago gigantea,insect,ecoflora
,,Solidago virgaurea,insect,ecoflora
,,Sonchus arvensis,insect,ecoflora
,,Sonchus asper,insect,ecoflora
,,Sonchus oleraceus,insect,ecoflora
,,Sonchus palustris,insect,ecoflora
,,Sorbus anglica,none,ecoflora
,,Sorbus aria,insect,ecoflora
,,Sorbus arranensis,none,ecoflora
,,Sorbus aucuparia,insect,ecoflora
,,Sorbus bristoliensis,none,ecoflora
,,Sorbus devoniensis,none,ecoflora
,,Sorbus eminens,none,ecoflora
,,Sorbus hibernica,none,ecoflora
,,Sorbus intermedia,none,ecoflora
,,Sorbus lancastriensis,none,ecoflora
,,Sorbus leptophylla,none,ecoflora
,,Sorbus leyana,none,ecoflora
,,Sorbus minima,none,ecoflora
,,Sorbus porrigentiformis,none,ecoflora
,,Sorbus pseudofennica,none,ecoflora
,,Sorbus rupicola,none,ecoflora
,,Sorbus subcuneata,none,ecoflora
,,Sorbus torminalis,insect,ecoflora
,,Sorbus vexans,none,ecoflora
,,Sorbus wilmottiana,none,ecoflora
,,Sparganium angustifolium,wind,ecoflora
,,Sparganium emersum,wind,ecoflora
,,Sparganium erectum,self,ecoflora
,,Sparganium erectum,wind,ecoflora
,,Sparganium natans,wind,ecoflora
,,Spartina alterniflora,wind,ecoflora
,,Spartina anglica,wind,ecoflora
,,Spartina maritima,wind,ecoflora
,,Spartina x,none,ecoflora
,,Spathodea,animal,PPE
,,Spergula arvensis,insect,ecoflora
,,Spergularia bocconei,insect,ecoflora
,,Spergularia marina,insect,ecoflora
,,Spergularia media,insect,ecoflora
,,Spergularia rubra,insect,ecoflora
,,Spergularia rupicola,insect,ecoflora
,,Spiraea salicifolia,insect,ecoflora
,,Spiranthes romanzoffiana,insect,ecoflora
,,Spiranthes spiralis,insect,ecoflora
,,Stachys alpina,insect,ecoflora
,,Stachys arvensis,self,ecoflora
,,Stachys germanica,insect,ecoflora
,,Stachys officinalis,insect,ecoflora
,,Stachys palustris,insect,ecoflora
,,Stachys sylvatica,insect,ecoflora
,,Stellaria graminea,insect,ecoflora
,,Stellaria holostea,insect,ecoflora
,,Stellaria media,insect,ecoflora
,,Stellaria neglecta,self,ecoflora
,,Stellaria nemorum,insect,ecoflora
,,Stellaria pallida,self,ecoflora
,,Stellaria palustris,insect,ecoflora
,,Stellaria uliginosa,insect,ecoflora
,,Stratiotes aloides,insect,ecoflora
,,Suaeda maritima,wind,Polleninfo.org
,,Suaeda suffrutescens,wind,PnP
,,Suaeda torreyana,wind,PnP
,,Suaeda vera,self,ecoflora
,,Subularia aquatica,insect,ecoflora
,,Subularia aquatica,self,ecoflora
,,Succisa pratensis,insect,ecoflora
,,Symphoricarpos albus,insect,ecoflora
,,Symphoriocarpus racemosus,animal,PPE
,,Symphytum grandiflorum,insect,ecoflora
,,Symphytum officinale,animal,PPE
,,Symphytum orientale,insect,ecoflora
,,Symphytum tuberosum,insect,ecoflora
,,Symphytum x,none,ecoflora
,,Tamus communis,insect,ecoflora
,,Tanacetum parthenium,insect,ecoflora
,,Tanacetum vulgare,insect,ecoflora
,,Taraxacum ceratolobum,none,ecoflora
,,Taraxacum faeroense,none,ecoflora
,,Taraxacum fulvum,none,ecoflora
,,Taraxacum gelertii,none,ecoflora
,,Taraxacum obliquum,none,ecoflora
,,Taraxacum officinale,none,ecoflora
,,Taraxacum palustre,none,ecoflora
,,Taraxacum praestans,none,ecoflora
,,Taraxacum simile,none,ecoflora
,,Taraxacum unguilobum,none,ecoflora
,,Taxus baccata,wind,ecoflora
,,Teesdalia nudicaulis,insect,ecoflora
,,Tellima grandiflora,insect,ecoflora
,,Tephroseris integrifolia,insect,ecoflora
,,Teucrium botrys,insect,ecoflora
,,Teucrium botrys,self,ecoflora
,,Teucrium scordium,insect,ecoflora
,,Teucrium scordium,self,ecoflora
,,Teucrium scorodonia,insect,ecoflora
,,Thalictrum alpinum,wind,ecoflora
,,Thalictrum flavum,insect,ecoflora
,,Thalictrum flavum,wind,ecoflora
,,Thalictrum minus,insect,ecoflora
,,Thalictrum minus,wind,ecoflora
,,Thlaspi arvense,insect,ecoflora
,,Thlaspi caerulescens,insect,ecoflora
,,Thlaspi perfoliatum,insect,ecoflora
,,Thymus polytrichus,insect,ecoflora
,,Thymus pulegioides,insect,ecoflora
,,Thymus serpyllum,insect,ecoflora
,,Tilia cordata,wind,Polleninfo.org
,,Tilia euchlora,wind,Polleninfo.org
,,Tilia platyphyllos,wind,Polleninfo.org
,,Tilia tomentosa,wind,Polleninfo.org
,,Tofieldia pusilla,insect,ecoflora
,,Tolmiea menziesii,insect,ecoflora
,,Torilis japonica,insect,ecoflora
,,Tragopogon pratensis,insect,ecoflora
,,Trichophorum cespitosum,wind,ecoflora
,,Trientalis europaea,insect,ecoflora
,,Trifolium arvense,insect,ecoflora
,,Trifolium aureum,insect,ecoflora
,,Trifolium bocconei,insect,ecoflora
